customer_id,predicted_probability,predicted_band,predicted_score,behavioral_risk_score,composite_score,hard_alert,iforest_anomaly_score,top_shap_driver_1,top_shap_driver_2,top_shap_driver_3,actual_label
C100893,0.1235,Routine,1.3776,2,10,False,0.536083,fraction_night_activity,log_annual_income,log_total_outflow,-1
C100894,0.1235,Routine,1.509,1,10,False,0.429951,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102094,0.1235,Routine,1.3105,1,9,False,0.481995,log_total_outflow,log_annual_income,std_tx_amount,-1
C100882,0.1235,Routine,1.6958,1,11,False,0.532394,log_annual_income,mean_tx_amount,log_card_outflow,-1
C100887,0.1235,Routine,1.1825,1,9,False,0.406451,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100865,0.1235,Routine,1.5101,1,10,False,0.420529,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100866,0.1235,Routine,0.9673,3,15,False,0.405475,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C100869,0.1235,Routine,1.314,1,12,False,0.59023,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100872,0.1235,Routine,1.7153,1,10,False,0.369098,log_annual_income,log_total_outflow,log_card_outflow,-1
C101881,0.1235,Routine,1.4324,2,13,False,0.385981,log_annual_income,log_total_outflow,log_pix_outflow,1
C101884,0.1235,Routine,0.9972,1,5,False,0.431848,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101875,0.1235,Routine,1.6399,4,9,False,0.394784,log_total_outflow,log_annual_income,max_tx_amount,-1
C101876,0.1235,Routine,1.5494,1,11,False,0.438115,log_annual_income,log_total_outflow,max_txs_per_day,-1
C101877,0.1235,Routine,1.3592,1,8,False,0.437553,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100881,0.1235,Routine,1.0028,1,10,False,0.509056,log_annual_income,log_total_outflow,max_tx_amount,-1
C102081,0.1235,Routine,1.1572,1,5,False,0.457707,log_total_outflow,log_annual_income,max_tx_amount,-1
C102082,0.1235,Routine,1.0029,1,12,True,0.457594,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C102084,0.1235,Routine,0.9958,1,14,False,0.409854,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100601,0.1235,Routine,1.6057,2,12,False,0.432402,log_total_outflow,log_annual_income,log_wire_outflow,-1
C100598,0.1235,Routine,1.6145,1,11,False,0.419076,log_annual_income,log_total_outflow,max_tx_amount,-1
C100587,0.1235,Routine,1.0993,1,10,False,0.428666,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100590,0.1235,Routine,1.3696,1,12,False,0.404248,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100591,0.1235,Routine,1.1675,2,14,False,0.424214,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100577,0.1235,Routine,1.02,1,10,False,0.413753,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100578,0.1235,Routine,1.5996,2,5,False,0.46631,log_annual_income,log_total_outflow,log_card_outflow,-1
C101914,0.1235,Routine,1.3218,2,13,False,0.51451,log_total_outflow,log_annual_income,log_card_outflow,1
C100581,0.1235,Routine,0.9711,1,9,False,0.467967,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100584,0.1235,Routine,1.2425,1,12,False,0.455275,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100860,0.1235,Routine,1.1395,2,13,False,0.394807,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C100864,0.1235,Routine,1.5438,1,14,True,0.40951,log_annual_income,log_total_outflow,max_tx_amount,1
C100850,0.1235,Routine,1.2484,1,12,False,0.391627,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100851,0.1235,Routine,1.2567,1,7,False,0.510333,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100854,0.1235,Routine,1.2613,2,14,False,0.47502,log_annual_income,log_total_outflow,max_tx_amount,1
C100844,0.1235,Routine,1.19,1,9,False,0.555876,log_total_outflow,log_annual_income,log_card_outflow,-1
C100845,0.1235,Routine,1.3343,1,9,False,0.43874,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100846,0.1235,Routine,1.6085,1,11,False,0.388562,log_annual_income,log_total_outflow,log_pix_out,-1
C100834,0.1235,Routine,1.1373,2,5,False,0.423744,log_annual_income,log_card_outflow,count_wire_sent,-1
C100579,0.1235,Routine,1.4786,2,14,False,0.503613,log_annual_income,log_total_outflow,fraction_night_activity,1
C100086,0.1235,Routine,1.2511,1,4,False,0.509508,log_annual_income,log_total_outflow,mean_tx_amount,0
C100073,0.1235,Routine,1.3527,1,9,False,0.413101,log_total_outflow,log_annual_income,fraction_weekend_activity,-1
C100077,0.1235,Routine,1.6122,1,11,False,0.463498,log_annual_income,log_total_outflow,fraction_cross_border,-1
C100079,0.1235,Routine,1.5991,2,8,False,0.453878,log_total_outflow,log_annual_income,max_tx_amount,-1
C100065,0.1235,Routine,1.5301,5,10,False,0.432701,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100066,0.1235,Routine,1.2854,1,5,False,0.387373,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100068,0.1235,Routine,1.3006,1,5,False,0.46328,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C100060,0.1235,Routine,1.1947,1,10,False,0.405094,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102425,0.1235,Routine,1.333,1,12,False,0.462649,log_annual_income,log_total_outflow,count_c2c_tx,-1
C102427,0.1235,Routine,1.2515,1,8,False,0.412367,log_total_outflow,log_annual_income,max_tx_amount,-1
C102064,0.1235,Routine,1.4109,1,3,False,0.453716,log_annual_income,log_total_outflow,fraction_high_mcc,0
C102423,0.1235,Routine,1.584,1,9,False,0.440752,log_annual_income,log_total_outflow,std_tx_amount,-1
C101478,0.1235,Routine,1.3399,1,8,False,0.426772,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101480,0.1235,Routine,1.0752,2,9,False,0.397691,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101435,0.1235,Routine,1.1015,1,11,False,0.535715,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C101436,0.1235,Routine,1.2997,1,9,False,0.40762,log_total_outflow,log_annual_income,count_c2c_tx,-1
C101440,0.1235,Routine,1.4015,2,13,False,0.409859,log_annual_income,mean_tx_amount,std_tx_amount,1
C101428,0.1235,Routine,1.5336,1,7,False,0.522152,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101409,0.1235,Routine,1.1421,1,11,False,0.430407,log_annual_income,fraction_cross_border,log_total_outflow,-1
C101467,0.1235,Routine,1.6583,2,13,False,0.427141,log_total_outflow,log_annual_income,log_pix_outflow,1
C101459,0.1235,Routine,1.4329,1,7,False,0.505412,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102428,0.1235,Routine,1.1911,1,18,False,0.448553,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C100062,0.1235,Routine,1.6896,2,12,False,0.542073,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100063,0.1235,Routine,1.4815,1,9,False,0.409234,log_annual_income,log_total_outflow,log_card_outflow,-1
C100050,0.1235,Routine,1.6016,1,8,False,0.451792,log_annual_income,fraction_night_activity,max_tx_amount,-1
C100053,0.1235,Routine,1.6641,2,11,False,0.480903,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C100055,0.1235,Routine,1.1133,1,3,False,0.489705,log_annual_income,log_total_outflow,max_tx_amount,0
C100046,0.1235,Routine,1.3706,2,9,False,0.428663,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C101444,0.1235,Routine,1.5944,2,8,False,0.418113,max_tx_amount,log_total_outflow,log_annual_income,-1
C102491,0.1235,Routine,1.5109,2,12,False,0.380084,log_annual_income,log_total_outflow,log_pix_outflow,-1
C102493,0.1235,Routine,1.6787,1,7,False,0.398455,log_annual_income,log_total_outflow,fraction_night_activity,-1
C102494,0.1235,Routine,1.4594,1,11,True,0.406875,log_total_outflow,log_annual_income,max_txs_per_day,1
C102437,0.1235,Routine,1.51,1,7,False,0.415443,log_annual_income,log_total_outflow,max_tx_amount,-1
C100101,0.1235,Routine,1.4873,2,8,False,0.378037,fraction_night_activity,log_annual_income,iforest_anomaly_score,-1
C100684,0.1235,Routine,1.5239,1,3,False,0.418338,log_annual_income,mean_tx_amount,log_total_outflow,0
C100071,0.1235,Routine,1.4572,2,11,False,0.451077,log_total_outflow,log_pix_outflow,fraction_night_activity,-1
C100083,0.1235,Routine,1.5125,2,12,False,0.472636,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100025,0.1235,Routine,1.6803,1,10,False,0.424095,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102457,0.1235,Routine,1.4097,2,11,False,0.435235,log_total_outflow,log_annual_income,max_tx_amount,-1
C102462,0.1235,Routine,0.9674,1,13,False,0.441476,log_annual_income,log_total_outflow,log_card_outflow,1
C102463,0.1235,Routine,1.6785,2,10,False,0.413608,log_annual_income,log_total_outflow,max_tx_amount,-1
C102451,0.1235,Routine,1.5802,1,10,False,0.422691,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102452,0.1235,Routine,1.0875,1,13,False,0.519679,log_annual_income,log_total_outflow,max_tx_amount,1
C102435,0.1235,Routine,0.9906,1,10,False,0.440719,log_annual_income,max_tx_amount,log_total_outflow,-1
C102481,0.1235,Routine,1.0265,1,12,False,0.388577,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100740,0.1235,Routine,1.5436,1,12,False,0.463294,log_total_outflow,age,log_annual_income,-1
C100742,0.1235,Routine,1.2241,1,7,False,0.443262,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101978,0.1235,Routine,1.0939,2,11,False,0.402415,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101982,0.1235,Routine,1.3947,1,5,False,0.413929,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C101983,0.1235,Routine,1.2649,1,10,False,0.387831,log_total_outflow,iforest_anomaly_score,log_annual_income,-1
C101969,0.1235,Routine,1.2245,1,5,False,0.486493,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101973,0.1235,Routine,1.3006,1,12,False,0.56026,log_annual_income,log_total_outflow,log_card_outflow,-1
C101964,0.1235,Routine,1.5447,1,8,False,0.42255,log_total_outflow,log_card_outflow,fraction_night_activity,-1
C101965,0.1235,Routine,1.5783,1,7,False,0.458817,log_total_outflow,log_annual_income,fraction_high_mcc,-1
C101966,0.1235,Routine,1.6913,2,12,False,0.522328,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101463,0.1235,Routine,1.5473,2,5,False,0.39664,log_total_outflow,log_annual_income,max_tx_amount,-1
C101959,0.1235,Routine,1.4324,2,8,False,0.391105,log_total_outflow,log_annual_income,max_tx_amount,-1
C100782,0.1235,Routine,1.2563,1,10,False,0.438734,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100773,0.1235,Routine,1.3786,1,12,False,0.514251,log_annual_income,log_total_outflow,log_card_outflow,-1
C101946,0.1235,Routine,1.274,1,10,False,0.388266,log_annual_income,log_total_outflow,tx_count,-1
C101950,0.1235,Routine,1.4343,1,5,False,0.433565,log_annual_income,log_total_outflow,fraction_high_mcc,-1
C101952,0.1235,Routine,1.659,1,7,False,0.412466,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101939,0.1235,Routine,1.0834,1,10,False,0.483116,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101940,0.1235,Routine,1.4967,1,9,False,0.428517,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101942,0.1235,Routine,1.373,2,13,False,0.595878,log_annual_income,log_total_outflow,mean_tx_amount,1
C101943,0.1235,Routine,1.5696,1,5,False,0.429386,fraction_weekend_activity,log_total_outflow,log_annual_income,-1
C102061,0.1235,Routine,1.1923,1,10,False,0.464095,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101955,0.1235,Routine,1.1027,0,4,False,0.48574,log_annual_income,fraction_weekend_activity,log_pix_outflow,0
C101464,0.1235,Routine,1.1915,1,5,False,0.447185,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101451,0.1235,Routine,1.2608,1,12,False,0.426602,log_annual_income,log_total_outflow,max_txs_per_day,-1
C100011,0.1235,Routine,1.1025,1,3,False,0.412835,log_annual_income,log_total_outflow,max_tx_amount,0
C102461,0.1235,Routine,1.182,1,2,False,0.426605,log_annual_income,log_total_outflow,max_tx_amount,0
C100015,0.1235,Routine,1.3989,1,8,False,0.442987,log_total_outflow,log_card_outflow,std_tx_amount,-1
C100001,0.1235,Routine,1.6973,1,9,False,0.41693,log_annual_income,log_total_outflow,log_card_outflow,-1
C100006,0.1235,Routine,1.4373,1,11,False,0.391577,log_annual_income,log_total_outflow,max_txs_per_day,-1
C102439,0.1235,Routine,1.0835,1,12,False,0.394564,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C100688,0.1235,Routine,1.3324,1,7,False,0.398389,log_total_outflow,log_annual_income,log_pix_outflow,-1
C100675,0.1235,Routine,1.0889,1,7,False,0.429054,log_annual_income,log_total_outflow,max_tx_amount,-1
C100749,0.1235,Routine,1.0479,2,8,False,0.391661,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102044,0.1235,Routine,1.3952,1,17,False,0.497844,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C102030,0.1235,Routine,0.9681,1,9,False,0.501747,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102020,0.1235,Routine,1.0916,0,4,False,0.422245,log_annual_income,log_total_outflow,max_tx_amount,0
C100730,0.1235,Routine,1.2168,1,9,False,0.42358,log_annual_income,log_total_outflow,log_pix_outflow,-1
C100763,0.1235,Routine,1.0414,1,9,False,0.466101,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100765,0.1235,Routine,0.9689,0,7,False,0.432947,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100767,0.1235,Routine,1.1798,1,12,False,0.446991,log_annual_income,log_total_outflow,age,-1
C100754,0.1235,Routine,1.4927,1,13,False,0.437606,log_total_outflow,log_annual_income,max_tx_amount,1
C100745,0.1235,Routine,0.9965,1,13,False,0.420281,log_total_outflow,log_annual_income,max_tx_amount,1
C100746,0.1235,Routine,1.3381,1,7,False,0.401334,log_total_outflow,log_annual_income,max_tx_amount,-1
C100747,0.1235,Routine,1.0887,2,8,False,0.413249,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102041,0.1235,Routine,1.4433,2,14,False,0.392584,log_annual_income,log_total_outflow,log_pix_outflow,1
C101783,0.1235,Routine,1.5218,1,13,False,0.462594,log_annual_income,log_total_outflow,log_pix_outflow,1
C101774,0.1235,Routine,0.9917,1,9,False,0.455328,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101776,0.1235,Routine,1.1026,1,14,False,0.392443,log_annual_income,log_total_outflow,max_txs_per_day,1
C101761,0.1235,Routine,1.3297,2,13,False,0.431315,log_annual_income,log_total_outflow,log_pix_outflow,1
C101765,0.1235,Routine,1.468,1,9,False,0.46056,log_total_outflow,log_annual_income,mean_tx_amount,-1
C101766,0.1235,Routine,1.3956,1,11,False,0.43235,log_total_outflow,log_annual_income,count_high_chargeback_merchants,-1
C101024,0.1235,Routine,1.3124,1,3,False,0.389599,log_total_outflow,log_annual_income,iforest_anomaly_score,0
C101012,0.1235,Routine,1.0199,1,4,False,0.498045,log_total_outflow,log_annual_income,mean_tx_amount,0
C101014,0.1235,Routine,1.3739,2,11,False,0.403721,log_annual_income,log_total_outflow,age,-1
C101015,0.1235,Routine,1.358,2,17,False,0.541476,log_annual_income,log_wire_outflow,max_tx_amount,1
C101865,0.1235,Routine,1.279,2,10,False,0.407939,log_annual_income,log_total_outflow,log_card_outflow,-1
C101006,0.1235,Routine,1.7371,1,11,False,0.418766,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102188,0.1235,Routine,1.3813,1,12,False,0.414048,log_total_outflow,log_annual_income,max_tx_amount,-1
C102190,0.1235,Routine,1.5093,1,10,False,0.409641,log_annual_income,log_total_outflow,count_c2c_tx,-1
C102177,0.1235,Routine,1.5611,1,10,False,0.434477,log_annual_income,log_total_outflow,kyc_risk_score,-1
C102181,0.1235,Routine,1.4689,1,13,False,0.399867,log_annual_income,log_total_outflow,iforest_anomaly_score,1
C102182,0.1235,Routine,1.1527,1,4,False,0.564072,log_annual_income,log_total_outflow,mean_tx_amount,0
C100436,0.1235,Routine,1.045,2,8,False,0.392553,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C100440,0.1235,Routine,1.1699,2,9,False,0.471155,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100425,0.1235,Routine,1.1376,1,7,False,0.477391,log_annual_income,log_total_outflow,max_tx_amount,-1
C100428,0.1235,Routine,1.4315,1,10,False,0.40112,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101005,0.1235,Routine,1.54,1,7,False,0.455281,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101792,0.1235,Routine,1.1332,1,5,False,0.393903,log_annual_income,fraction_night_activity,log_total_outflow,-1
C101777,0.1235,Routine,1.3955,3,15,False,0.420723,log_annual_income,log_total_outflow,fraction_night_activity,1
C101779,0.1235,Routine,1.357,1,13,False,0.479368,log_annual_income,log_total_outflow,mean_tx_amount,1
C100479,0.1235,Routine,1.1783,1,8,False,0.420238,log_annual_income,log_total_outflow,max_tx_amount,-1
C100480,0.1235,Routine,1.6468,2,9,False,0.429844,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100466,0.1235,Routine,1.6415,1,10,False,0.518992,log_total_outflow,log_annual_income,count_cnp,-1
C100467,0.1235,Routine,1.3039,1,15,False,0.411882,log_annual_income,log_total_outflow,fraction_night_activity,1
C100469,0.1235,Routine,1.2687,1,13,False,0.512633,log_total_outflow,log_annual_income,log_pix_outflow,1
C100472,0.1235,Routine,1.2428,1,7,True,0.397689,log_annual_income,log_total_outflow,std_tx_amount,1
C100458,0.1235,Routine,1.4269,1,7,False,0.437782,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101780,0.1235,Routine,1.4478,1,13,False,0.509728,log_annual_income,log_total_outflow,max_tx_amount,1
C100463,0.1235,Routine,1.1966,4,14,False,0.489106,log_annual_income,log_total_outflow,fraction_night_activity,1
C100464,0.1235,Routine,1.1216,1,2,False,0.4421,log_total_outflow,max_tx_amount,log_annual_income,0
C100450,0.1235,Routine,1.6009,1,9,False,0.391054,log_annual_income,age,iforest_anomaly_score,-1
C100453,0.1235,Routine,1.152,1,5,False,0.538217,log_annual_income,log_total_outflow,max_tx_amount,-1
C100454,0.1235,Routine,1.2955,1,5,False,0.416871,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102170,0.1235,Routine,1.6196,1,12,False,0.402904,log_total_outflow,log_card_outflow,log_annual_income,-1
C102173,0.1235,Routine,1.5211,2,10,False,0.384014,log_annual_income,log_total_outflow,max_tx_amount,-1
C102161,0.1235,Routine,1.1903,1,11,False,0.502344,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102164,0.1235,Routine,1.0667,1,9,False,0.414449,log_total_outflow,log_annual_income,age,-1
C102155,0.1235,Routine,1.2394,2,10,False,0.465682,log_total_outflow,log_annual_income,max_tx_amount,-1
C102157,0.1235,Routine,1.5468,2,9,False,0.544538,log_annual_income,log_total_outflow,count_cnp,-1
C100461,0.1235,Routine,1.301,2,8,False,0.384865,log_annual_income,log_total_outflow,fraction_night_activity,-1
C100399,0.1235,Routine,1.1525,1,4,False,0.539685,log_annual_income,log_total_outflow,max_tx_amount,0
C102204,0.1235,Routine,1.2345,1,16,True,0.447426,log_annual_income,log_total_outflow,kyc_risk_score,1
C102206,0.1235,Routine,1.1979,3,13,True,0.397393,log_annual_income,log_total_outflow,log_pix_outflow,1
C102208,0.1235,Routine,1.3059,1,5,False,0.395527,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102196,0.1235,Routine,1.1543,2,9,False,0.475216,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C102185,0.1235,Routine,1.4775,1,10,False,0.453026,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102186,0.1235,Routine,1.6537,1,10,False,0.489308,log_annual_income,age,log_total_outflow,-1
C101737,0.1235,Routine,1.2111,1,12,True,0.454962,log_annual_income,log_total_outflow,fraction_night_activity,1
C101742,0.1235,Routine,1.5276,2,14,False,0.414768,log_total_outflow,log_annual_income,log_pix_outflow,1
C101730,0.1235,Routine,1.0382,1,10,False,0.531174,log_annual_income,log_total_outflow,log_card_outflow,-1
C100431,0.1235,Routine,1.3342,2,5,False,0.509619,log_annual_income,log_pix_outflow,log_total_outflow,-1
C101732,0.1235,Routine,1.5067,1,4,False,0.373765,log_annual_income,age,log_total_outflow,0
C101734,0.1235,Routine,1.5094,1,10,False,0.449243,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101735,0.1235,Routine,1.2351,1,11,False,0.510921,log_total_outflow,log_annual_income,mean_tx_amount,-1
C101081,0.1235,Routine,1.129,1,7,False,0.438255,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101086,0.1235,Routine,1.1549,0,15,False,0.455715,log_annual_income,log_total_outflow,max_txs_per_day,1
C101088,0.1235,Routine,1.5871,1,9,False,0.449332,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101077,0.1235,Routine,0.998,1,7,False,0.442882,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101058,0.1235,Routine,1.4304,2,11,False,0.378194,log_annual_income,log_total_outflow,max_tx_amount,-1
C101062,0.1235,Routine,1.2044,1,8,False,0.449198,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101115,0.1235,Routine,1.1071,3,11,True,0.408056,log_annual_income,log_total_outflow,max_txs_per_day,1
C102232,0.1235,Routine,1.2165,1,3,False,0.431826,log_annual_income,log_total_outflow,mean_tx_amount,0
C101731,0.1235,Routine,1.5854,2,10,False,0.415658,log_annual_income,age,log_total_outflow,-1
C100432,0.1235,Routine,1.3129,0,9,False,0.474993,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100417,0.1235,Routine,1.074,1,10,False,0.473142,log_total_outflow,log_annual_income,count_c2c_tx,-1
C100418,0.1235,Routine,1.5917,1,12,True,0.401257,log_annual_income,log_total_outflow,log_pix_outflow,1
C100420,0.1235,Routine,1.6798,1,10,False,0.47374,log_total_outflow,log_annual_income,mean_merchant_chargeback,-1
C100423,0.1235,Routine,1.1154,1,7,False,0.412656,log_annual_income,max_tx_amount,log_total_outflow,-1
C100995,0.1235,Routine,1.0837,1,4,False,0.434721,log_annual_income,log_total_outflow,max_txs_per_day,0
C101000,0.1235,Routine,1.6324,1,12,True,0.402843,log_total_outflow,log_annual_income,log_pix_outflow,1
C101050,0.1235,Routine,1.4353,1,13,False,0.396719,log_total_outflow,log_annual_income,max_tx_amount,1
C101053,0.1235,Routine,1.2961,2,11,False,0.461247,log_annual_income,log_total_outflow,log_pix_outflow,-1
C101055,0.1235,Routine,1.4148,1,8,False,0.552826,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100397,0.1235,Routine,1.0569,1,2,False,0.597846,log_annual_income,log_total_outflow,max_tx_amount,0
C101038,0.1235,Routine,1.4142,1,16,False,0.451321,log_annual_income,log_total_outflow,log_pix_outflow,1
C101030,0.1235,Routine,1.307,1,9,False,0.531511,log_annual_income,log_total_outflow,fraction_night_activity,-1
C101753,0.1235,Routine,1.7128,1,9,False,0.417363,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101755,0.1235,Routine,1.4487,1,14,False,0.424373,log_annual_income,tx_count,mean_tx_amount,1
C101757,0.1235,Routine,1.0572,1,10,False,0.439407,log_total_outflow,log_annual_income,fraction_night_activity,-1
C101758,0.1235,Routine,1.2299,1,9,False,0.568166,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101745,0.1235,Routine,1.7038,1,13,False,0.436949,log_annual_income,log_total_outflow,fraction_high_mcc,1
C100358,0.1235,Routine,1.1695,1,10,False,0.434445,log_annual_income,kyc_risk_score,log_total_outflow,-1
C100411,0.1235,Routine,1.1811,0,7,False,0.494347,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C100412,0.1235,Routine,1.4942,1,9,False,0.420893,log_annual_income,fraction_night_activity,log_pix_out,-1
C100403,0.1235,Routine,1.4927,1,9,False,0.461821,log_total_outflow,log_annual_income,mean_merchant_chargeback,-1
C101043,0.1235,Routine,1.2279,1,3,False,0.483572,log_annual_income,log_total_outflow,mean_tx_amount,0
C100923,0.1235,Routine,1.546,2,11,False,0.375739,log_annual_income,log_total_outflow,iforest_anomaly_score,-1
C100926,0.1235,Routine,1.2782,1,10,False,0.419145,log_total_outflow,log_pix_outflow,log_annual_income,-1
C100915,0.1235,Routine,1.0775,1,9,False,0.392104,log_annual_income,log_total_outflow,fraction_weekend_activity,-1
C100916,0.1235,Routine,1.3866,1,7,False,0.40552,log_annual_income,mean_merchant_chargeback,log_total_outflow,-1
C100905,0.1235,Routine,1.6447,2,11,False,0.418254,log_annual_income,log_total_outflow,age,-1
C100899,0.1235,Routine,1.2356,1,8,False,0.439643,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101849,0.1235,Routine,1.1383,2,11,True,0.459387,log_annual_income,log_total_outflow,mean_tx_amount,1
C101853,0.1235,Routine,1.3988,1,8,False,0.545289,log_annual_income,log_total_outflow,mean_merchant_chargeback,-1
C101841,0.1235,Routine,1.3739,1,7,False,0.424936,log_annual_income,log_total_outflow,mean_tx_amount,-1
C101842,0.1235,Routine,1.2088,1,13,False,0.418071,log_annual_income,log_total_outflow,mean_merchant_chargeback,1
C101789,0.1235,Routine,0.9707,1,10,False,0.498406,log_annual_income,fraction_weekend_activity,mean_tx_amount,-1
C101844,0.1235,Routine,0.9721,4,11,False,0.425761,log_annual_income,log_total_outflow,max_txs_per_day,-1
C101847,0.1235,Routine,1.3822,1,10,False,0.450808,log_annual_income,log_total_outflow,max_tx_amount,-1
C100530,0.1235,Routine,1.5457,1,9,False,0.498606,log_annual_income,log_total_outflow,mean_tx_amount,-1
C100536,0.1235,Routine,1.6389,1,9,False,0.425894,log_total_outflow,log_annual_income,fraction_night_activity,-1
C100524,0.1235,Routine,1.6067,2,11,False,0.437467,log_annual_income,log_total_outflow,count_c2c_tx,-1
C100528,0.1235,Routine,1.353,1,7,False,0.48186,log_annual_income,log_pix_outflow,log_total_outflow,-1
C100513,0.1235,Routine,1.246,1,11,False,0.42746,log_annual_income,log_total_outflow,max_tx_amount,-1
C100514,0.1235,Routine,1.7115,1,9,False,0.476946,log_total_outflow,log_annual_income,log_pix_outflow,-1
C100515,0.1235,Routine,1.2294,1,10,False,0.423277,log_total_outflow,log_annual_income,mean_tx_amount,-1
C100517,0.1235,Routine,1.2281,1,10,False,0.456245,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102139,0.1235,Routine,1.6143,2,11,True,0.506019,log_annual_income,log_total_outflow,mean_tx_amount,1
C101843,0.1235,Routine,1.2085,1,7,False,0.431417,log_total_outflow,log_annual_income,log_pix_outflow,-1
C101871,0.1235,Routine,1.072,1,10,False,0.491459,log_annual_income,log_total_outflow,max_tx_amount,-1
C101872,0.1235,Routine,1.3397,1,10,False,0.423771,log_annual_income,log_total_outflow,mean_tx_amount,-1
C102115,0.1235,Routine,1.5755,1,5,False,0.447995,log_total_outflow,log_annual_income,log_pix_outflow,-1
C102117,0.1235,Routine,1.2893,2,11,False,0.474711,log_total_outflow,log_annual_income,fraction_night_activity,-1
C102118,0.1235,Routine,1.3998,1,8,False,0.512239,mean_tx_amount,fraction_cross_border,log_annual_income,-1
C102119,0.1235,Routine,1.331,1,10,False,0.422841,log_annual_income,log_total_outflow,age,-1
C100569,0.1235,Routine,0.9907,2,13,False,0.387087,log_annual_income,count_high_score_counterparties,mean_merchant_chargeback,1
